Source URI,Target URI,Strength,Valid,Cluster ID
https://gallica.bnf.fr/ark:/12148/bpt6k8802733z,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8806515k,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8806552v,http://www.vondel.humanities.uva.nl/onstage/plays/721,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8808135k,http://www.vondel.humanities.uva.nl/onstage/plays/743,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8808149m,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8808202j,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8808239k,http://www.vondel.humanities.uva.nl/onstage/plays/448,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8808264n,http://www.vondel.humanities.uva.nl/onstage/plays/448,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8808342d,http://www.vondel.humanities.uva.nl/onstage/plays/721,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8809692n,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8812597g,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k88125999,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8812601x,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8812603r,http://www.vondel.humanities.uva.nl/onstage/plays/743,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k88126898,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k88127582,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k88155641,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8815565f,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8816978r,http://www.vondel.humanities.uva.nl/onstage/plays/721,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8816980t,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8820644b,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8837739t,http://www.vondel.humanities.uva.nl/onstage/plays/448,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k88377993,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9602493x,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9611421d,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9611606d,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k96117253,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9611874x,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k96131729,http://www.vondel.humanities.uva.nl/onstage/plays/1139,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9613509x,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9614177p,http://www.vondel.humanities.uva.nl/onstage/plays/1049,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k96144391,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k96147199,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9614885n,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9614963d,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9615449q,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9615820m,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9616992r,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k96227530,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k96258071,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9634252r,http://www.vondel.humanities.uva.nl/onstage/plays/721,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9634443g,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k96908134,http://www.vondel.humanities.uva.nl/onstage/plays/1139,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9736783w,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9739872c,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
